min_voltage,peak_kw,loss_kwh,violation_rate,service,controller,scenario,ood,scale,response,base_error,ev_error,binding_constraint,committed_kwh,realized_kwh,shortfall_kwh,firm_coverage,service_completion
0.9660961069832911,3607.3324599368643,695.1727590927215,0.0,0.7285750747227493,Robust engineering,2,False,0.52,0.7285750747224176,-0.05536193387393023,0.0260670442908241,,1180.5652173913045,1146.840521967409,33.72469542389558,1.0,0.9329946269940184
0.9670282269665043,3543.3581265735575,693.4283755359436,0.0,0.728575074722642,BGFC,2,False,0.7678610443521957,0.7285750747224176,-0.05536193387393023,0.0260670442908241,,783.0884859077998,1146.840521967409,0.0,1.0,0.9010561236661894
0.9625968931682743,3962.6301897103476,807.5023149729643,0.0,1.0,Uncontrolled,3,False,0.0,0.47557714273082974,0.02958136725977012,-0.04647153985371566,,0.0,0.0,0.0,,1.0
0.9650516597777049,3794.1518175811825,801.7115660172778,0.0,0.4755771427311629,Nominal engineering,3,False,1.0,0.47557714273082974,0.02958136725977012,-0.04647153985371566,,1574.0869565217392,748.5997771924766,825.4871793292626,0.0,0.8256038856915494
0.9645607064558188,3827.8474920070157,802.6378874765828,0.0,0.4755771427312462,Point bunching,3,False,0.8,0.47557714273082974,0.02958136725977012,-0.04647153985371566,,1019.8309859154931,748.5997771924766,271.2312087230165,0.0,0.8604831085532394
0.9638733718051783,3875.0214362031816,804.129473318349,0.0,0.47557714273147045,Robust engineering,3,False,0.52,0.47557714273082974,0.02958136725977012,-0.04647153985371566,,1180.5652173913045,748.5997771924766,431.9654401988279,0.0,0.9093140205596056
0.9644818128206326,3833.2622109364893,802.7975525135002,0.0,0.4755771427312636,BGFC,3,False,0.7678610443521957,0.47557714273082974,0.02958136725977012,-0.04647153985371566,,783.0884859077998,748.5997771924766,34.48870871532324,1.0,0.8660880175361482
0.9599153241034062,4204.75501915565,892.9349666289205,0.0,1.0,Uncontrolled,4,False,0.0,0.6892318315979359,0.07243109639512785,0.1035068764236848,,0.0,0.0,0.0,,1.0
0.9634729031675473,3960.587151161738,884.192923213598,0.0,0.6892318315981333,Nominal engineering,4,False,1.0,0.6892318315979359,0.07243109639512785,0.1035068764236848,,1574.0869565217392,1084.9108361378987,489.1761203838405,0.0,0.8640617296876285
0.9627613873547191,4009.4207247605204,885.4544145832853,0.0,0.6892318315981827,Point bunching,4,False,0.8,0.6892318315979359,0.07243109639512785,0.1035068764236848,,1019.8309859154931,1084.9108361378987,0.0,1.0,0.8912493837501028
0.9617652652167595,4077.787727798816,887.6295130440847,0.0,0.6892318315983156,Robust engineering,4,False,0.52,0.6892318315979359,0.07243109639512785,0.1035068764236848,,1180.5652173913045,1084.9108361378987,95.65438125340575,0.0,0.9293120994375669
0.962647050478963,4017.268025040596,885.6798343201419,0.0,0.689231831598193,BGFC,4,False,0.7678610443521957,0.6892318315979359,0.07243109639512785,0.1035068764236848,,783.0884859077998,1084.9108361378987,0.0,1.0,0.8956182977905113
0.9600310368847682,4159.200387222668,861.01244234475,0.0,1.0,Uncontrolled,5,False,0.0,0.5454535884904629,0.04468153559598434,0.1653032133685449,,0.0,0.0,0.0,,1.0
